ID_ESTAC,NOM_ESTACIO,NOM_ORIGINAL,DATA_UTC,PERIODE_UTC,ES_AHIR,ESTAT,DATA_EXTRACCIO,HORA_CONSULTA_UTC,URL_FONT,CAPÇALERES_TROBADES,CAPÇALERES_LLISTAT,VAR_DVM_10_m_graus,VAR_DVM_2_m_graus,VAR_DVM_6_m_graus,VAR_GN_cm,VAR_HRM_perc,VAR_PM_hPa,VAR_PPT_mm,VAR_Període_TU,VAR_RS_W_m_2,VAR_TM_grausC,VAR_TN_grausC,VAR_TX_grausC,VAR_VVM_10_m_km_h,VAR_VVM_2_m_km_h,VAR_VVM_6_m_km_h,VAR_VVX_10_m_km_h,VAR_VVX_2_m_km_h,VAR_VVX_6_m_km_h,PERIODE,TM,TX,TN,HR,PPT,VVM,DVM,VVX,PM,Col_00,Col_01,Col_02,Col_03,Col_04,Col_05,Col_06,Col_07,Col_08,Col_09,RS,Col_10,Col_11
MW,Navès,NAVES_MW,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:31:59,16:00,https://www.meteo.cat/observacions/xema/dades?codi=MW&dia=2026-02-07T16:00Z,2,"Període TU, PPT mm",,,,,,,0.0,15:30 - 16:00,,,,,,,,,,,15:30 - 16:00,0.0,,,,,,,,,15:30 - 16:00,0.0,,,,,,,,,,,
MW,Navès,NAVES_MW,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:32:01,00:00,https://www.meteo.cat/observacions/xema/dades?codi=MW&dia=2026-02-06T00:00Z,2,"Període TU, PPT mm",,,,,,,0.0,23:30 - 00:00,,,,,,,,,,,23:30 - 00:00,0.0,,,,,,,,,23:30 - 00:00,0.0,,,,,,,,,,,
MW,Navès,NAVES_MW,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:32:01,00:00,https://www.meteo.cat/observacions/xema/dades?codi=MW&dia=2026-02-06T00:00Z,2,"Període TU, PPT mm",,,,,,,0.1,23:00 - 23:30,,,,,,,,,,,23:00 - 23:30,0.1,,,,,,,,,23:00 - 23:30,0.1,,,,,,,,,,,
MW,Navès,NAVES_MW,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:32:01,00:00,https://www.meteo.cat/observacions/xema/dades?codi=MW&dia=2026-02-06T00:00Z,2,"Període TU, PPT mm",,,,,,,0.2,22:30 - 23:00,,,,,,,,,,,22:30 - 23:00,0.2,,,,,,,,,22:30 - 23:00,0.2,,,,,,,,,,,
MW,Navès,NAVES_MW,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:32:01,00:00,https://www.meteo.cat/observacions/xema/dades?codi=MW&dia=2026-02-06T00:00Z,2,"Període TU, PPT mm",,,,,,,0.0,22:00 - 22:30,,,,,,,,,,,22:00 - 22:30,0.0,,,,,,,,,22:00 - 22:30,0.0,,,,,,,,,,,
VY,Nulles,NULLES_VY,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:32:03,16:00,https://www.meteo.cat/observacions/xema/dades?codi=VY&dia=2026-02-07T16:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,44,,0.0,15:30 - 16:00,,13.0,12.6,13.3,,,,,,,15:30 - 16:00,13.0,13.3,12.6,44,0.0,,,,,15:30 - 16:00,13.0,13.3,12.6,44,0.0,,,,,,,
VY,Nulles,NULLES_VY,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:32:04,00:00,https://www.meteo.cat/observacions/xema/dades?codi=VY&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,80,,0.0,23:30 - 00:00,,8.6,8.1,8.9,,,,,,,23:30 - 00:00,8.6,8.9,8.1,80,0.0,,,,,23:30 - 00:00,8.6,8.9,8.1,80,0.0,,,,,,,
VY,Nulles,NULLES_VY,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:32:04,00:00,https://www.meteo.cat/observacions/xema/dades?codi=VY&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,77,,0.0,23:00 - 23:30,,9.3,9.0,9.8,,,,,,,23:00 - 23:30,9.3,9.8,9.0,77,0.0,,,,,23:00 - 23:30,9.3,9.8,9.0,77,0.0,,,,,,,
VY,Nulles,NULLES_VY,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:32:04,00:00,https://www.meteo.cat/observacions/xema/dades?codi=VY&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,71,,0.0,22:30 - 23:00,,10.1,9.4,10.5,,,,,,,22:30 - 23:00,10.1,10.5,9.4,71,0.0,,,,,22:30 - 23:00,10.1,10.5,9.4,71,0.0,,,,,,,
VY,Nulles,NULLES_VY,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:32:04,00:00,https://www.meteo.cat/observacions/xema/dades?codi=VY&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,72,,0.0,22:00 - 22:30,,10.0,9.4,10.5,,,,,,,22:00 - 22:30,10.0,10.5,9.4,72,0.0,,,,,22:00 - 22:30,10.0,10.5,9.4,72,0.0,,,,,,,
W5,Oliana,OLIANA_W5,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:32:06,16:00,https://www.meteo.cat/observacions/xema/dades?codi=W5&dia=2026-02-07T16:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,228,,,54,,0.0,15:30 - 16:00,125,10.4,10.0,11.0,,9.4,,,19.1,,15:30 - 16:00,10.4,11.0,10.0,54,0.0,9.4,228,19.1,125,15:30 - 16:00,10.4,11.0,10.0,54,0.0,9.4,228,19.1,125,,,
W5,Oliana,OLIANA_W5,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:32:08,00:00,https://www.meteo.cat/observacions/xema/dades?codi=W5&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,359,,,99,,0.3,23:30 - 00:00,0,5.7,5.6,5.9,,1.8,,,8.3,,23:30 - 00:00,5.7,5.9,5.6,99,0.3,1.8,359,8.3,0,23:30 - 00:00,5.7,5.9,5.6,99,0.3,1.8,359,8.3,0,,,
W5,Oliana,OLIANA_W5,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:32:08,00:00,https://www.meteo.cat/observacions/xema/dades?codi=W5&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,85,,,100,,1.3,23:00 - 23:30,0,5.8,5.7,5.9,,0.4,,,2.9,,23:00 - 23:30,5.8,5.9,5.7,100,1.3,0.4,85,2.9,0,23:00 - 23:30,5.8,5.9,5.7,100,1.3,0.4,85,2.9,0,,,
W5,Oliana,OLIANA_W5,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:32:08,00:00,https://www.meteo.cat/observacions/xema/dades?codi=W5&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,356,,,100,,1.5,22:30 - 23:00,0,5.8,5.8,5.9,,1.1,,,6.5,,22:30 - 23:00,5.8,5.9,5.8,100,1.5,1.1,356,6.5,0,22:30 - 23:00,5.8,5.9,5.8,100,1.5,1.1,356,6.5,0,,,
W5,Oliana,OLIANA_W5,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:32:08,00:00,https://www.meteo.cat/observacions/xema/dades?codi=W5&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,289,,,98,,2.6,22:00 - 22:30,0,5.9,5.8,6.0,,0.7,,,3.2,,22:00 - 22:30,5.9,6.0,5.8,98,2.6,0.7,289,3.2,0,22:00 - 22:30,5.9,6.0,5.8,98,2.6,0.7,289,3.2,0,,,
WA,Oliola,OLIOLA_WA,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:32:10,16:00,https://www.meteo.cat/observacions/xema/dades?codi=WA&dia=2026-02-07T16:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,252,,,61,,0.0,15:30 - 16:00,119,10.1,9.9,10.6,,15.5,,,24.1,,15:30 - 16:00,10.1,10.6,9.9,61,0.0,15.5,252,24.1,119,15:30 - 16:00,10.1,10.6,9.9,61,0.0,15.5,252,24.1,119,,,
WA,Oliola,OLIOLA_WA,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:32:12,00:00,https://www.meteo.cat/observacions/xema/dades?codi=WA&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,307,,,88,,0.0,23:30 - 00:00,0,6.1,5.9,6.3,,2.2,,,7.2,,23:30 - 00:00,6.1,6.3,5.9,88,0.0,2.2,307,7.2,0,23:30 - 00:00,6.1,6.3,5.9,88,0.0,2.2,307,7.2,0,,,
WA,Oliola,OLIOLA_WA,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:32:12,00:00,https://www.meteo.cat/observacions/xema/dades?codi=WA&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,312,,,92,,0.0,23:00 - 23:30,0,6.5,6.3,6.7,,2.9,,,7.9,,23:00 - 23:30,6.5,6.7,6.3,92,0.0,2.9,312,7.9,0,23:00 - 23:30,6.5,6.7,6.3,92,0.0,2.9,312,7.9,0,,,
WA,Oliola,OLIOLA_WA,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:32:12,00:00,https://www.meteo.cat/observacions/xema/dades?codi=WA&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,305,,,94,,1.0,22:30 - 23:00,0,6.7,6.6,6.8,,3.6,,,9.7,,22:30 - 23:00,6.7,6.8,6.6,94,1.0,3.6,305,9.7,0,22:30 - 23:00,6.7,6.8,6.6,94,1.0,3.6,305,9.7,0,,,
WA,Oliola,OLIOLA_WA,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:32:12,00:00,https://www.meteo.cat/observacions/xema/dades?codi=WA&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,316,,,91,,0.3,22:00 - 22:30,0,6.9,6.7,7.2,,3.6,,,8.3,,22:00 - 22:30,6.9,7.2,6.7,91,0.3,3.6,316,8.3,0,22:00 - 22:30,6.9,7.2,6.7,91,0.3,3.6,316,8.3,0,,,
YB,Olot,OLOT_YB,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:32:14,16:00,https://www.meteo.cat/observacions/xema/dades?codi=YB&dia=2026-02-07T16:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",190,,,,47,1004.6,0.0,15:30 - 16:00,204,13.2,12.8,13.4,10.1,,,17.6,,,15:30 - 16:00,13.2,13.4,12.8,47,0.0,10.1,190,17.6,1004.6,15:30 - 16:00,13.2,13.4,12.8,47,0.0,10.1,190,17.6,1004.6,204,204,
YB,Olot,OLOT_YB,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:32:16,00:00,https://www.meteo.cat/observacions/xema/dades?codi=YB&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",264,,,,55,1000.6,0.0,23:30 - 00:00,0,11.0,10.3,11.4,9.7,,,21.6,,,23:30 - 00:00,11.0,11.4,10.3,55,0.0,9.7,264,21.6,1000.6,23:30 - 00:00,11.0,11.4,10.3,55,0.0,9.7,264,21.6,1000.6,0,0,
YB,Olot,OLOT_YB,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:32:16,00:00,https://www.meteo.cat/observacions/xema/dades?codi=YB&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",237,,,,64,1001.1,0.0,23:00 - 23:30,0,8.9,8.3,10.4,5.0,,,15.8,,,23:00 - 23:30,8.9,10.4,8.3,64,0.0,5.0,237,15.8,1001.1,23:00 - 23:30,8.9,10.4,8.3,64,0.0,5.0,237,15.8,1001.1,0,0,
YB,Olot,OLOT_YB,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:32:16,00:00,https://www.meteo.cat/observacions/xema/dades?codi=YB&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",64,,,,74,1001.2,0.0,22:30 - 23:00,0,7.3,6.7,8.2,5.0,,,15.1,,,22:30 - 23:00,7.3,8.2,6.7,74,0.0,5.0,64,15.1,1001.2,22:30 - 23:00,7.3,8.2,6.7,74,0.0,5.0,64,15.1,1001.2,0,0,
YB,Olot,OLOT_YB,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:32:16,00:00,https://www.meteo.cat/observacions/xema/dades?codi=YB&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",283,,,,72,1001.2,0.0,22:00 - 22:30,0,7.5,7.2,8.1,3.2,,,6.8,,,22:00 - 22:30,7.5,8.1,7.2,72,0.0,3.2,283,6.8,1001.2,22:00 - 22:30,7.5,8.1,7.2,72,0.0,3.2,283,6.8,1001.2,0,0,
CJ,Organyà,ORGANYA_CJ,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:32:18,16:00,https://www.meteo.cat/observacions/xema/dades?codi=CJ&dia=2026-02-07T16:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",179,,,,55,1005.9,0.0,15:30 - 16:00,171,10.8,10.1,11.4,9.7,,,17.3,,,15:30 - 16:00,10.8,11.4,10.1,55,0.0,9.7,179,17.3,1005.9,15:30 - 16:00,10.8,11.4,10.1,55,0.0,9.7,179,17.3,1005.9,171,171,
CJ,Organyà,ORGANYA_CJ,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:32:19,00:00,https://www.meteo.cat/observacions/xema/dades?codi=CJ&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",318,,,,100,1004.5,0.8,23:30 - 00:00,0,5.4,5.3,5.5,1.4,,,4.3,,,23:30 - 00:00,5.4,5.5,5.3,100,0.8,1.4,318,4.3,1004.5,23:30 - 00:00,5.4,5.5,5.3,100,0.8,1.4,318,4.3,1004.5,0,0,
CJ,Organyà,ORGANYA_CJ,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:32:19,00:00,https://www.meteo.cat/observacions/xema/dades?codi=CJ&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",117,,,,100,1004.5,2.3,23:00 - 23:30,0,5.7,5.5,5.7,0.0,,,2.2,,,23:00 - 23:30,5.7,5.7,5.5,100,2.3,0.0,117,2.2,1004.5,23:00 - 23:30,5.7,5.7,5.5,100,2.3,0.0,117,2.2,1004.5,0,0,
CJ,Organyà,ORGANYA_CJ,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:32:19,00:00,https://www.meteo.cat/observacions/xema/dades?codi=CJ&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",74,,,,100,1004.5,0.8,22:30 - 23:00,0,5.6,5.5,5.7,1.8,,,5.0,,,22:30 - 23:00,5.6,5.7,5.5,100,0.8,1.8,74,5.0,1004.5,22:30 - 23:00,5.6,5.7,5.5,100,0.8,1.8,74,5.0,1004.5,0,0,
CJ,Organyà,ORGANYA_CJ,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:32:19,00:00,https://www.meteo.cat/observacions/xema/dades?codi=CJ&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",311,,,,98,1004.2,0.0,22:00 - 22:30,0,5.6,5.5,5.6,1.1,,,4.7,,,22:00 - 22:30,5.6,5.6,5.5,98,0.0,1.1,311,4.7,1004.2,22:00 - 22:30,5.6,5.6,5.5,98,0.0,1.1,311,4.7,1004.2,0,0,
CC,Orís,ORIS_CC,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:32:22,16:00,https://www.meteo.cat/observacions/xema/dades?codi=CC&dia=2026-02-07T16:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",198,,,,49,1005.3,0.0,15:30 - 16:00,149,10.7,10.0,11.4,8.3,,,21.2,,,15:30 - 16:00,10.7,11.4,10.0,49,0.0,8.3,198,21.2,1005.3,15:30 - 16:00,10.7,11.4,10.0,49,0.0,8.3,198,21.2,1005.3,149,149,
CC,Orís,ORIS_CC,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:32:23,00:00,https://www.meteo.cat/observacions/xema/dades?codi=CC&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",25,,,,90,1002.9,0.1,23:30 - 00:00,0,4.4,4.3,4.6,2.2,,,6.5,,,23:30 - 00:00,4.4,4.6,4.3,90,0.1,2.2,25,6.5,1002.9,23:30 - 00:00,4.4,4.6,4.3,90,0.1,2.2,25,6.5,1002.9,0,0,
CC,Orís,ORIS_CC,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:32:23,00:00,https://www.meteo.cat/observacions/xema/dades?codi=CC&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",347,,,,88,1003.3,0.0,23:00 - 23:30,0,4.7,4.5,4.9,2.5,,,6.5,,,23:00 - 23:30,4.7,4.9,4.5,88,0.0,2.5,347,6.5,1003.3,23:00 - 23:30,4.7,4.9,4.5,88,0.0,2.5,347,6.5,1003.3,0,0,
CC,Orís,ORIS_CC,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:32:23,00:00,https://www.meteo.cat/observacions/xema/dades?codi=CC&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",258,,,,83,1003.1,0.0,22:30 - 23:00,0,5.2,4.9,5.4,3.2,,,6.5,,,22:30 - 23:00,5.2,5.4,4.9,83,0.0,3.2,258,6.5,1003.1,22:30 - 23:00,5.2,5.4,4.9,83,0.0,3.2,258,6.5,1003.1,0,0,
CC,Orís,ORIS_CC,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:32:23,00:00,https://www.meteo.cat/observacions/xema/dades?codi=CC&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",216,,,,81,1002.9,0.0,22:00 - 22:30,0,5.4,5.0,5.7,5.0,,,7.6,,,22:00 - 22:30,5.4,5.7,5.0,81,0.0,5.0,216,7.6,1002.9,22:00 - 22:30,5.4,5.7,5.0,81,0.0,5.0,216,7.6,1002.9,0,0,
UY,Os de Balaguer - el Monestir D'avellanes,OS_DE_BALAGUER___EL_MONESTIR_DAVELLANES_UY,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:32:26,16:00,https://www.meteo.cat/observacions/xema/dades?codi=UY&dia=2026-02-07T16:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (6 m) km/h, DVM (6 m) graus, VVX (6 m) km/h, RS W/m 2",,,273,,62,,0.0,15:30 - 16:00,131,8.7,8.3,8.9,,,6.5,,,18.0,15:30 - 16:00,8.7,8.9,8.3,62,0.0,6.5,273,18.0,131,15:30 - 16:00,8.7,8.9,8.3,62,0.0,6.5,273,18.0,131,,,
UY,Os de Balaguer - el Monestir D'avellanes,OS_DE_BALAGUER___EL_MONESTIR_DAVELLANES_UY,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:32:27,00:00,https://www.meteo.cat/observacions/xema/dades?codi=UY&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (6 m) km/h, DVM (6 m) graus, VVX (6 m) km/h, RS W/m 2",,,351,,99,,0.0,23:30 - 00:00,0,3.7,3.2,4.0,,,4.7,,,13.0,23:30 - 00:00,3.7,4.0,3.2,99,0.0,4.7,351,13.0,0,23:30 - 00:00,3.7,4.0,3.2,99,0.0,4.7,351,13.0,0,,,
UY,Os de Balaguer - el Monestir D'avellanes,OS_DE_BALAGUER___EL_MONESTIR_DAVELLANES_UY,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:32:27,00:00,https://www.meteo.cat/observacions/xema/dades?codi=UY&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (6 m) km/h, DVM (6 m) graus, VVX (6 m) km/h, RS W/m 2",,,3,,98,,0.1,23:00 - 23:30,0,3.9,3.8,3.9,,,4.3,,,11.5,23:00 - 23:30,3.9,3.9,3.8,98,0.1,4.3,3,11.5,0,23:00 - 23:30,3.9,3.9,3.8,98,0.1,4.3,3,11.5,0,,,
UY,Os de Balaguer - el Monestir D'avellanes,OS_DE_BALAGUER___EL_MONESTIR_DAVELLANES_UY,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:32:27,00:00,https://www.meteo.cat/observacions/xema/dades?codi=UY&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (6 m) km/h, DVM (6 m) graus, VVX (6 m) km/h, RS W/m 2",,,3,,98,,0.0,22:30 - 23:00,0,3.8,3.7,3.9,,,5.4,,,13.3,22:30 - 23:00,3.8,3.9,3.7,98,0.0,5.4,3,13.3,0,22:30 - 23:00,3.8,3.9,3.7,98,0.0,5.4,3,13.3,0,,,
UY,Os de Balaguer - el Monestir D'avellanes,OS_DE_BALAGUER___EL_MONESTIR_DAVELLANES_UY,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:32:27,00:00,https://www.meteo.cat/observacions/xema/dades?codi=UY&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (6 m) km/h, DVM (6 m) graus, VVX (6 m) km/h, RS W/m 2",,,351,,97,,0.2,22:00 - 22:30,0,4.3,3.9,4.6,,,7.2,,,18.0,22:00 - 22:30,4.3,4.6,3.9,97,0.2,7.2,351,18.0,0,22:00 - 22:30,4.3,4.6,3.9,97,0.2,7.2,351,18.0,0,,,
YP,Palafrugell,PALAFRUGELL_YP,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:32:30,16:00,https://www.meteo.cat/observacions/xema/dades?codi=YP&dia=2026-02-07T16:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",173,,,,57,,0.0,15:30 - 16:00,202,14.6,14.3,14.9,5.8,,,9.4,,,15:30 - 16:00,14.6,14.9,14.3,57,0.0,5.8,173,9.4,202,15:30 - 16:00,14.6,14.9,14.3,57,0.0,5.8,173,9.4,202,,,
YP,Palafrugell,PALAFRUGELL_YP,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:32:31,00:00,https://www.meteo.cat/observacions/xema/dades?codi=YP&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",94,,,,97,,0.0,23:30 - 00:00,0,5.4,5.3,5.7,1.4,,,3.6,,,23:30 - 00:00,5.4,5.7,5.3,97,0.0,1.4,94,3.6,0,23:30 - 00:00,5.4,5.7,5.3,97,0.0,1.4,94,3.6,0,,,
YP,Palafrugell,PALAFRUGELL_YP,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:32:31,00:00,https://www.meteo.cat/observacions/xema/dades?codi=YP&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",220,,,,96,,0.0,23:00 - 23:30,0,5.5,5.4,5.6,0.4,,,3.2,,,23:00 - 23:30,5.5,5.6,5.4,96,0.0,0.4,220,3.2,0,23:00 - 23:30,5.5,5.6,5.4,96,0.0,0.4,220,3.2,0,,,
YP,Palafrugell,PALAFRUGELL_YP,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:32:31,00:00,https://www.meteo.cat/observacions/xema/dades?codi=YP&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",321,,,,96,,0.0,22:30 - 23:00,0,5.5,5.5,5.6,0.7,,,3.2,,,22:30 - 23:00,5.5,5.6,5.5,96,0.0,0.7,321,3.2,0,22:30 - 23:00,5.5,5.6,5.5,96,0.0,0.7,321,3.2,0,,,
YP,Palafrugell,PALAFRUGELL_YP,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:32:31,00:00,https://www.meteo.cat/observacions/xema/dades?codi=YP&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",108,,,,96,,0.0,22:00 - 22:30,0,5.6,5.5,5.8,0.4,,,3.2,,,22:00 - 22:30,5.6,5.8,5.5,96,0.0,0.4,108,3.2,0,22:00 - 22:30,5.6,5.8,5.5,96,0.0,0.4,108,3.2,0,,,
